Gene_set	p-value	q-value
HOFMANN_CELL_LYMPHOMA_DN	0.0003719915600774283	0.006525351949691555
BASSO_CD40_SIGNALING_DN	0.0010376754967767604	0.009560802214261963
SESTO_RESPONSE_TO_UV_C7	0.0009644828849706607	0.009436053569622878
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN	0.0001244626047676223	0.005352572986825605
HUNSBERGER_EXERCISE_REGULATED_GENES	7.360493620695504e-05	0.005352572986825605
BRUNEAU_SEPTATION_VENTRICULAR	3.7290565843457708e-06	0.0014082588732288255
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	0.0007101964344736252	0.008305352747594339
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	0.00010017819165264716	0.005352572986825605
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.00023791715661603514	0.00610123991808428
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	0.0006798560667710765	0.008100549172942166
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.00031163789613311934	0.00610123991808428
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.0008519701839177892	0.009147483718247843
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.0008694980206861102	0.00915146666772131
BIOCARTA_CFTR_PATHWAY	0.0005507752373590827	0.007400309838133206
BIOCARTA_D4GDI_PATHWAY	0.00042392249014439596	0.0067277548326344395
BIOCARTA_GABA_PATHWAY	0.0005833605778336242	0.007595715564988323
BIOCARTA_IL22BP_PATHWAY	0.00020425212917178046	0.005862964525999061
BIOCARTA_PLCE_PATHWAY	0.0005706845568979501	0.007587101003811694
BIOCARTA_PARKIN_PATHWAY	0.00029716255643324395	0.00610123991808428
BIOCARTA_SODD_PATHWAY	0.0003139988873123343	0.00610123991808428
SA_CASPASE_CASCADE	0.0008920743340862829	0.00922187121782629
SA_FAS_SIGNALING	0.00021847681331212788	0.005998613374200381
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.0010215637291588011	0.009560802214261963
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.000674750790933426	0.008100549172942166
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	0.0003832245707620278	0.006599760611790892
REACTOME_REGULATION_OF_IFNG_SIGNALING	0.0007355135609204452	0.00852251034350938
REACTOME_REGULATION_OF_IFNA_SIGNALING	0.0005964041391015859	0.007686310486584724
REACTOME_TRYPTOPHAN_CATABOLISM	0.0006361411779899459	0.007954913938626748
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.001100384658230614	0.009718781981435422
NAM_FXYD5_TARGETS_DN	0.0008546342666296481	0.009147483718247843
LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP	0.0005201884170739526	0.007381999671510137
HUMMEL_BURKITTS_LYMPHOMA_DN	0.0008980919713322515	0.00922187121782629
NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_DN	0.0005476632968277384	0.007400309838133206
BAKER_HEMATOPOIESIS_STAT3_TARGETS	0.0010121604703600842	0.009560802214261963
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_7	0.0005414652827819666	0.007400309838133206
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_22	0.0004730167159154544	0.00705715339886058
DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_UP	0.0010398899252184698	0.009560802214261963
LI_WILMS_TUMOR_ANAPLASTIC_DN	9.354446008976205e-05	0.005352572986825605
SEMBA_FHIT_TARGETS_DN	0.00030816861905134675	0.00610123991808428
CAFFAREL_RESPONSE_TO_THC_8HR_5_DN	0.00041670830481669994	0.0067277548326344395
STARK_HYPPOCAMPUS_22Q11_DELETION_DN	0.00036378350422035965	0.006508996425493982
SHIN_B_CELL_LYMPHOMA_CLUSTER_5	0.0009395137677577322	0.009417507053000125
ZEILSTRA_CD44_TARGETS_DN	0.00025781205996959136	0.00610123991808428
CHANG_POU5F1_TARGETS_DN	0.00016197016895557026	0.005381285294124805
KIM_GERMINAL_CENTER_T_HELPER_DN	0.0010123600721372804	0.009560802214261963
OSAWA_TNF_TARGETS	0.00028115625206923687	0.00610123991808428
VIETOR_IFRD1_TARGETS	0.0008923559861804233	0.00922187121782629
LI_ADIPOGENESIS_BY_ACTIVATED_PPARG	0.0009610026493508402	0.009436053569622878
VERRECCHIA_RESPONSE_TO_TGFB1_C3	0.0006713138323700825	0.008100549172942166
CLAUS_PGR_POSITIVE_MENINGIOMA_UP	0.0005062121392386767	0.007265294680209644
GALI_TP53_TARGETS_APOPTOTIC_UP	0.00014832941768717036	0.005352572986825605
DAVIES_MULTIPLE_MYELOMA_VS_MGUS_UP	0.0007720933317931902	0.00886503525504363
RAY_TARGETS_OF_P210_BCR_ABL_FUSION_DN	0.0009712485859469314	0.009436053569622878
LEE_INTRATHYMIC_T_PROGENITOR	0.0008346160016241268	0.009087241465959241
BRUNEAU_SEPTATION_ATRIAL	0.00010531644055670628	0.005352572986825605
BRUNEAU_HEART_GREAT_VESSELS_AND_VALVULOGENESIS	0.00021128224976268045	0.005929988476672565
MIKKELSEN_PLURIPOTENT_STATE_DN	0.00016006597048710708	0.005381285294124805
ZHAN_EARLY_DIFFERENTIATION_GENES_UP	0.00011174874238843991	0.005352572986825605
CROONQUIST_STROMAL_STIMULATION_DN	0.0003127610751252259	0.00610123991808428
MONTERO_THYROID_CANCER_POOR_SURVIVAL_UP	0.0007940302948469625	0.009005194303156466
WEBER_METHYLATED_LCP_IN_FIBROBLAST_DN	0.00044465906821026044	0.006848834184750719
WEBER_METHYLATED_LCP_IN_SPERM_UP	0.0006480572443285265	0.00799391915255083
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN	0.0008339799654122279	0.009087241465959241
GERHOLD_RESPONSE_TO_TZD_UP	7.471247551715645e-05	0.005352572986825605
MURAKAMI_UV_RESPONSE_1HR_UP	0.0007079967186899206	0.008305352747594339
ZHU_SKIL_TARGETS_DN	0.0003649347377442858	0.006508996425493982
RAFFEL_VEGFA_TARGETS_UP	0.0003659055789470093	0.006508996425493982
BIOCARTA_SM_PATHWAY	0.0006519189807701785	0.00799391915255083
BIOCARTA_FLUMAZENIL_PATHWAY	0.0005377923530124687	0.007400309838133206
REACTOME_INTERLEUKIN_6_SIGNALING	0.00042614440745111255	0.0067277548326344395
REACTOME_METHIONINE_SALVAGE_PATHWAY	0.00013576592832171118	0.005352572986825605
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	0.0008173456973209804	0.009087241465959241
REACTOME_SYNTHESIS_OF_PG	0.0003028345714656196	0.00610123991808428
REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING	0.0004054579656120657	0.006650563773610895
REACTOME_ACTIVATION_OF_TRKA_RECEPTORS	0.00019653390087986193	0.005862964525999061
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	0.00013722204471497385	0.005352572986825605
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	0.0006190587094479141	0.007818711500327155
REACTOME_LINOLEIC_ACID_LA_METABOLISM	0.00016384463579445085	0.005381285294124805
REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH	0.00029990936860951916	0.00610123991808428
REACTOME_SIGNALING_BY_LEPTIN	0.0003096770863893537	0.00610123991808428
REACTOME_REGULATION_BY_C_FLIP	0.0003558947070797652	0.006508996425493982
REACTOME_ADRENOCEPTORS	0.00024969848468487917	0.00610123991808428
REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS	0.0010835059966458178	0.009637099111011745
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND	0.0010522629859975473	0.009561209721689943
REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING	0.00048612064463778975	0.007087560625923619
REACTOME_REGULATED_NECROSIS	0.0010804131986082324	0.009637099111011745
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	0.00048821676520614	0.007087560625923619
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	0.0007985603815942393	0.009005194303156466
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY	0.00010511949428336953	0.005352572986825605
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN	0.0010446482229359863	0.009560802214261963
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES	0.0006039874285366651	0.007705415376179879
REACTOME_UREA_CYCLE	0.00039713523871425795	0.006599760611790892
REACTOME_PYRIMIDINE_SALVAGE	0.000451364972816734	0.006868360971898012
REACTOME_FASL_CD95L_SIGNALING	5.240495170578642e-05	0.005352572986825605
REACTOME_TRAIL_SIGNALING	0.00010538212468198772	0.005352572986825605
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	0.0010069767464710906	0.009560802214261963
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES	0.0004749469825044729	0.00705715339886058
REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH	0.00014685470684873585	0.005352572986825605
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS	0.0003966928916659951	0.006599760611790892
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K	0.0002910548124321745	0.00610123991808428
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3	0.0005792468355929088	0.007595715564988323
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN	0.0005475892998636207	0.007400309838133206
REACTOME_NTRK2_ACTIVATES_RAC1	0.000272055757553159	0.00610123991808428
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5	0.00028115625206923687	0.00610123991808428
REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10	0.00029361026623743426	0.00610123991808428
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BROWN_UP	0.0008692199784640186	0.00915146666772131
